"chr"	"start"	"end"	"name"
13	17918826	18333325	"0_0_0_0_0_0_0_1_0_0_0_0_1.518"
13	58472213	60326775	"0_0_0_0_0_0_0_1_0_0_0_0_1.1856"
13	60407761	60845383	"0_0_0_0_0_0_0_1_0_0_0_0_1.234"
13	61910853	62113011	"0_0_0_0_0_0_0_1_0_0_0_0_1.101"
13	63206516	63273975	"0_0_0_0_0_0_0_1_0_0_0_0_1.110"
13	81239305	81278573	"0_0_0_0_0_0_0_1_0_0_0_0_1.28"
13	92975932	93669032	"0_0_0_0_0_0_0_1_0_0_0_0_1.572"
13	93858152	94148408	"0_0_0_0_0_0_0_1_0_0_0_0_1.316"
14	98042000	98324960	"0_0_0_0_0_0_0_1_0_0_0_0_1.424"
15	109433464	109693038	"0_0_0_0_0_0_0_1_0_0_0_0_1.160"
17	21916215	22698441	"0_0_0_0_0_0_0_1_0_0_0_0_1.710"
17	57596601	58262183	"0_0_0_0_0_0_0_1_0_0_0_0_1.253"
17	63071138	64251912	"0_0_0_0_0_0_0_1_0_0_0_0_1.619"
17	64297094	64583805	"0_0_0_0_0_0_0_1_0_0_0_0_1.259"
2	30368812	30604866	"0_1_0_0_0_1_1_1_1_1_0_1_0.54"
2	30798532	30851723	"0_1_0_0_0_1_1_1_1_1_0_1_0.64"
2	30996214	31255859	"0_1_0_0_0_1_1_1_1_1_0_1_0.197"
5	163477310	166283682	"0_1_0_0_0_1_1_1_1_1_0_1_0.1438"
5	166397513	166873972	"0_1_0_0_0_1_1_1_1_1_0_1_0.508"
15	42485946	59932290	"0_1_0_0_0_1_1_1_1_1_0_1_0.10427"
18	67624971	68328932	"0_1_0_0_0_1_1_1_1_1_0_1_0.1031"
18	69011933	69048468	"0_1_0_0_0_1_1_1_1_1_0_1_0.27"
18	71806533	71949243	"0_1_0_0_0_1_1_1_1_1_0_1_0.192"
19	45254927	48262399	"0_1_0_0_0_1_1_1_1_1_0_1_0.4519"
1	252574887	252743026	"1_1_1_1_1_0_0_0_0_0_1_1_0.69"
1	263506844	264567350	"1_1_1_1_1_0_0_0_0_0_1_1_0.941"
1	264747484	270770675	"1_1_1_1_1_0_0_0_0_0_1_1_0.5745"
1	272358545	274840613	"1_1_1_1_1_0_0_0_0_0_1_1_0.3337"
1	277152455	280384730	"1_1_1_1_1_0_0_0_0_0_1_1_0.3779"
1	280527680	282528505	"1_1_1_1_1_0_0_0_0_0_1_1_0.1223"
1	237131452	237249016	"0_1_0_0_0_1_1_1_1_1_1_1_1.75"
1	237329474	239554071	"0_1_0_0_0_1_1_1_1_1_1_1_1.1918"
1	239991196	242560458	"0_1_0_0_0_1_1_1_1_1_1_1_1.1729"
1	246315486	246718115	"0_1_0_0_0_1_1_1_1_1_1_1_1.88"
1	247046614	247682381	"0_1_0_0_0_1_1_1_1_1_1_1_1.34"
1	247860559	248492647	"0_1_0_0_0_1_1_1_1_1_1_1_1.60"
1	248578703	249103697	"0_1_0_0_0_1_1_1_1_1_1_1_1.112"
1	249312002	249481504	"0_1_0_0_0_1_1_1_1_1_1_1_1.31"
1	249756556	251841366	"0_1_0_0_0_1_1_1_1_1_1_1_1.962"
1	252003334	252548679	"0_1_0_0_0_1_1_1_1_1_1_1_1.186"
1	254158291	259772552	"0_1_0_0_0_1_1_1_1_1_1_1_1.643"
2	35072019	36316721	"0_1_0_0_0_1_1_1_1_1_1_1_1.235"
2	36441063	37686112	"0_1_0_0_0_1_1_1_1_1_1_1_1.587"
2	37730482	37816532	"0_1_0_0_0_1_1_1_1_1_1_1_1.32"
2	38670605	38718241	"0_1_0_0_0_1_1_1_1_1_1_1_1.34"
2	230216798	230575831	"0_1_0_0_0_1_1_1_1_1_1_1_1.175"
2	233171774	234733315	"0_1_0_0_0_1_1_1_1_1_1_1_1.339"
2	235231497	235326642	"0_1_0_0_0_1_1_1_1_1_1_1_1.44"
2	235501920	235709086	"0_1_0_0_0_1_1_1_1_1_1_1_1.211"
2	235743465	237417686	"0_1_0_0_0_1_1_1_1_1_1_1_1.774"
2	237641915	238626634	"0_1_0_0_0_1_1_1_1_1_1_1_1.476"
2	238891498	240146084	"0_1_0_0_0_1_1_1_1_1_1_1_1.819"
2	240399469	241316188	"0_1_0_0_0_1_1_1_1_1_1_1_1.319"
2	241352979	242649989	"0_1_0_0_0_1_1_1_1_1_1_1_1.639"
8	33620327	33735516	"0_1_0_0_0_1_1_1_1_1_1_1_1.20"
8	33874710	35527805	"0_1_0_0_0_1_1_1_1_1_1_1_1.923"
8	47196167	47871973	"0_1_0_0_0_1_1_1_1_1_1_1_1.271"
8	48012313	49201764	"0_1_0_0_0_1_1_1_1_1_1_1_1.457"
8	49627602	51303470	"0_1_0_0_0_1_1_1_1_1_1_1_1.954"
10	5626364	5857499	"0_1_0_0_0_1_1_1_1_1_1_1_1.35"
10	6295818	6472816	"0_1_0_0_0_1_1_1_1_1_1_1_1.30"
10	6516601	6612843	"0_1_0_0_0_1_1_1_1_1_1_1_1.57"
10	6760053	6895514	"0_1_0_0_0_1_1_1_1_1_1_1_1.36"
10	7718617	8227759	"0_1_0_0_0_1_1_1_1_1_1_1_1.172"
18	69155318	69776083	"0_1_0_0_0_1_1_1_1_1_1_1_1.220"
18	69894572	70013974	"0_1_0_0_0_1_1_1_1_1_1_1_1.46"
21	1768806	6120277	"0_1_0_0_0_1_1_1_1_1_1_1_1.47"
21	12124453	15778761	"0_1_0_0_0_1_1_1_1_1_1_1_1.291"
21	27002061	27492881	"0_1_0_0_0_1_1_1_1_1_1_1_1.69"
21	80002782	80145789	"0_1_0_0_0_1_1_1_1_1_1_1_1.23"
1	234383543	234623867	"0_1_0_0_0_1_0_1_1_1_1_1_1.121"
3	136464924	136546911	"0_1_0_0_0_1_0_1_1_1_1_1_1.25"
3	137275878	137570685	"0_1_0_0_0_1_0_1_1_1_1_1_1.33"
3	142561781	142815795	"0_1_0_0_0_1_0_1_1_1_1_1_1.77"
3	145175911	145808093	"0_1_0_0_0_1_0_1_1_1_1_1_1.90"
3	146550288	147105059	"0_1_0_0_0_1_0_1_1_1_1_1_1.111"
5	83063831	83078568	"0_1_0_0_0_1_0_1_1_1_1_1_1.33"
6	145315959	145547435	"0_1_0_0_0_1_0_1_1_1_1_1_1.201"
6	145805224	145925706	"0_1_0_0_0_1_0_1_1_1_1_1_1.39"
9	20980560	21431771	"0_1_0_0_0_1_0_1_1_1_1_1_1.413"
9	22125955	22593791	"0_1_0_0_0_1_0_1_1_1_1_1_1.143"
9	22618068	22849661	"0_1_0_0_0_1_0_1_1_1_1_1_1.117"
9	25989942	26054874	"0_1_0_0_0_1_0_1_1_1_1_1_1.35"
9	44252323	45522115	"0_1_0_0_0_1_0_1_1_1_1_1_1.590"
9	45605119	48067530	"0_1_0_0_0_1_0_1_1_1_1_1_1.1335"
9	49433446	55255502	"0_1_0_0_0_1_0_1_1_1_1_1_1.3435"
9	57881322	60557241	"0_1_0_0_0_1_0_1_1_1_1_1_1.1492"
9	63008891	68259066	"0_1_0_0_0_1_0_1_1_1_1_1_1.1890"
10	81166490	81251653	"0_1_0_0_0_1_0_1_1_1_1_1_1.55"
10	81353561	81485187	"0_1_0_0_0_1_0_1_1_1_1_1_1.38"
10	81733081	82032284	"0_1_0_0_0_1_0_1_1_1_1_1_1.88"
10	86523136	86568651	"0_1_0_0_0_1_0_1_1_1_1_1_1.41"
10	87142132	88200279	"0_1_0_0_0_1_0_1_1_1_1_1_1.699"
11	79120313	79600684	"0_1_0_0_0_1_0_1_1_1_1_1_1.195"
14	7587510	7611358	"0_1_0_0_0_1_0_1_1_1_1_1_1.30"
14	8124139	8211262	"0_1_0_0_0_1_0_1_1_1_1_1_1.47"
14	8310379	8488984	"0_1_0_0_0_1_0_1_1_1_1_1_1.107"
14	14886852	16450710	"0_1_0_0_0_1_0_1_1_1_1_1_1.430"
14	17770774	18080937	"0_1_0_0_0_1_0_1_1_1_1_1_1.218"
14	18864280	18903459	"0_1_0_0_0_1_0_1_1_1_1_1_1.36"
14	18965176	19144657	"0_1_0_0_0_1_0_1_1_1_1_1_1.36"
14	21377186	21605155	"0_1_0_0_0_1_0_1_1_1_1_1_1.20"
14	21742886	21931469	"0_1_0_0_0_1_0_1_1_1_1_1_1.69"
14	22343963	22925142	"0_1_0_0_0_1_0_1_1_1_1_1_1.142"
14	24216773	24919726	"0_1_0_0_0_1_0_1_1_1_1_1_1.495"
14	27379652	28088103	"0_1_0_0_0_1_0_1_1_1_1_1_1.489"
14	28866128	28973128	"0_1_0_0_0_1_0_1_1_1_1_1_1.50"
14	34233848	34279243	"0_1_0_0_0_1_0_1_1_1_1_1_1.23"
14	34360475	34680455	"0_1_0_0_0_1_0_1_1_1_1_1_1.23"
16	80001915	80253229	"0_1_0_0_0_1_0_1_1_1_1_1_1.232"
2	207713828	208867193	"0_0_0_0_0_0_0_0_0_0_1_0_1.578"
2	208913445	210014948	"0_0_0_0_0_0_0_0_0_0_1_0_1.727"
2	210217726	210478159	"0_0_0_0_0_0_0_0_0_0_1_0_1.119"
2	223414646	223669096	"0_0_0_0_0_0_0_0_0_0_1_0_1.24"
3	167175171	167863740	"0_0_0_0_0_0_0_0_0_0_1_0_1.81"
3	171177759	174582925	"0_0_0_0_0_0_0_0_0_0_1_0_1.2138"
3	177531384	177698927	"0_0_0_0_0_0_0_0_0_0_1_0_1.82"
5	169302327	169614779	"0_0_0_0_0_0_0_0_0_0_1_0_1.256"
9	18733427	18993611	"0_0_0_0_0_0_0_0_0_0_1_0_1.93"
9	41837871	43611454	"0_0_0_0_0_0_0_0_0_0_1_0_1.1846"
11	64977055	65306799	"0_0_0_0_0_0_0_0_0_0_1_0_1.53"
11	65695009	67220491	"0_0_0_0_0_0_0_0_0_0_1_0_1.943"
13	102376345	104703058	"0_0_0_0_0_0_0_0_0_0_1_0_1.2083"
15	968511	2301559	"0_0_0_0_0_0_0_0_0_0_1_0_1.202"
15	20169693	20670340	"0_0_0_0_0_0_0_0_0_0_1_0_1.410"
17	76801071	76838326	"0_0_0_0_0_0_0_0_0_0_1_0_1.24"
17	77124850	77243308	"0_0_0_0_0_0_0_0_0_0_1_0_1.53"
17	77283561	78822819	"0_0_0_0_0_0_0_0_0_0_1_0_1.1561"
18	57250559	57329453	"0_0_0_0_0_0_0_0_0_0_1_0_1.54"
18	57461702	57779042	"0_0_0_0_0_0_0_0_0_0_1_0_1.197"
18	58252131	58729605	"0_0_0_0_0_0_0_0_0_0_1_0_1.426"
18	58795911	58912475	"0_0_0_0_0_0_0_0_0_0_1_0_1.129"
18	59026911	59265206	"0_0_0_0_0_0_0_0_0_0_1_0_1.37"
18	59760572	61046481	"0_0_0_0_0_0_0_0_0_0_1_0_1.537"
1	13700489	15158018	"1_1_1_1_1_1_1_0_1_1_1_1_1.1505"
1	17423065	17473223	"1_1_1_1_1_1_1_0_1_1_1_1_1.86"
1	20001853	20041244	"1_1_1_1_1_1_1_0_1_1_1_1_1.177"
2	13716188	13853036	"1_1_1_1_1_1_1_0_1_1_1_1_1.45"
2	248724580	249886592	"1_1_1_1_1_1_1_0_1_1_1_1_1.538"
3	156410606	156599252	"1_1_1_1_1_1_1_0_1_1_1_1_1.70"
3	157875077	158096518	"1_1_1_1_1_1_1_0_1_1_1_1_1.126"
3	158167422	158645358	"1_1_1_1_1_1_1_0_1_1_1_1_1.353"
3	167909228	167998980	"1_1_1_1_1_1_1_0_1_1_1_1_1.43"
5	16509352	16839802	"1_1_1_1_1_1_1_0_1_1_1_1_1.220"
6	119611342	120497075	"1_1_1_1_1_1_1_0_1_1_1_1_1.442"
7	95262492	95894192	"1_1_1_1_1_1_1_0_1_1_1_1_1.686"
7	101422284	103129349	"1_1_1_1_1_1_1_0_1_1_1_1_1.610"
9	118798165	119354733	"1_1_1_1_1_1_1_0_1_1_1_1_1.267"
9	119526607	122082980	"1_1_1_1_1_1_1_0_1_1_1_1_1.1211"
10	42419591	43058109	"1_1_1_1_1_1_1_0_1_1_1_1_1.292"
10	43119175	43344085	"1_1_1_1_1_1_1_0_1_1_1_1_1.87"
10	45341269	45980144	"1_1_1_1_1_1_1_0_1_1_1_1_1.355"
11	14228496	14328200	"1_1_1_1_1_1_1_0_1_1_1_1_1.40"
11	23834576	23996002	"1_1_1_1_1_1_1_0_1_1_1_1_1.79"
11	67472813	68250685	"1_1_1_1_1_1_1_0_1_1_1_1_1.31"
11	68351935	68597933	"1_1_1_1_1_1_1_0_1_1_1_1_1.38"
11	68702396	68914876	"1_1_1_1_1_1_1_0_1_1_1_1_1.23"
11	69080220	69295619	"1_1_1_1_1_1_1_0_1_1_1_1_1.135"
11	69387734	69809566	"1_1_1_1_1_1_1_0_1_1_1_1_1.88"
12	11322441	13355993	"1_1_1_1_1_1_1_0_1_1_1_1_1.920"
12	13502118	13803027	"1_1_1_1_1_1_1_0_1_1_1_1_1.43"
17	17402242	17525719	"1_1_1_1_1_1_1_0_1_1_1_1_1.64"
17	58414823	58555580	"1_1_1_1_1_1_1_0_1_1_1_1_1.61"
17	70053710	70129795	"1_1_1_1_1_1_1_0_1_1_1_1_1.36"
17	73354019	73566697	"1_1_1_1_1_1_1_0_1_1_1_1_1.74"
17	73938689	73998945	"1_1_1_1_1_1_1_0_1_1_1_1_1.49"
17	74328526	74656626	"1_1_1_1_1_1_1_0_1_1_1_1_1.168"
17	74715233	75653017	"1_1_1_1_1_1_1_0_1_1_1_1_1.347"
18	55593174	58232839	"1_1_1_1_1_1_1_0_1_1_1_1_1.2567"
2	11937737	14717801	"1_1_1_1_1_0_0_1_0_1_1_1_0.2242"
2	14742243	16320890	"1_1_1_1_1_0_0_1_0_1_1_1_0.1324"
2	16773478	17306244	"1_1_1_1_1_0_0_1_0_1_1_1_0.150"
2	82463010	82773743	"1_1_1_1_1_0_0_1_0_1_1_1_0.393"
2	83395177	83415601	"1_1_1_1_1_0_0_1_0_1_1_1_0.57"
2	86651194	86857342	"1_1_1_1_1_0_0_1_0_1_1_1_0.83"
2	174114307	177358964	"1_1_1_1_1_0_0_1_0_1_1_1_0.2551"
13	95719435	95747553	"1_1_1_1_1_0_0_1_0_1_1_1_0.23"
13	96111026	96422523	"1_1_1_1_1_0_0_1_0_1_1_1_0.164"
13	97129450	97202033	"1_1_1_1_1_0_0_1_0_1_1_1_0.94"
15	89464015	89538315	"1_1_1_1_1_0_0_1_0_1_1_1_0.101"
17	58645037	59629248	"1_1_1_1_1_0_0_1_0_1_1_1_0.994"
17	66823873	68112643	"1_1_1_1_1_0_0_1_0_1_1_1_0.1409"
17	68376361	68616683	"1_1_1_1_1_0_0_1_0_1_1_1_0.383"
19	49013981	49112806	"1_1_1_1_1_0_0_1_0_1_1_1_0.44"
19	49387975	50023752	"1_1_1_1_1_0_0_1_0_1_1_1_0.923"
1	3537218	5492362	"0_0_0_0_0_1_0_0_1_0_0_0_1.2124"
1	5737253	6088449	"0_0_0_0_0_1_0_0_1_0_0_0_1.500"
3	125902477	126523065	"0_0_0_0_0_1_0_0_1_0_0_0_1.277"
3	126635510	126936992	"0_0_0_0_0_1_0_0_1_0_0_0_1.90"
3	127127200	128931242	"0_0_0_0_0_1_0_0_1_0_0_0_1.1160"
3	157714397	158584235	"0_0_0_0_0_1_0_0_1_0_0_0_1.820"
5	107586726	108446988	"0_0_0_0_0_1_0_0_1_0_0_0_1.684"
6	125946894	126001602	"0_0_0_0_0_1_0_0_1_0_0_0_1.54"
7	93888191	95254876	"0_0_0_0_0_1_0_0_1_0_0_0_1.1505"
10	94917881	95236326	"0_0_0_0_0_1_0_0_1_0_0_0_1.253"
10	95959563	97373864	"0_0_0_0_0_1_0_0_1_0_0_0_1.1025"
11	14435572	15254930	"0_0_0_0_0_1_0_0_1_0_0_0_1.277"
11	64079898	64094093	"0_0_0_0_0_1_0_0_1_0_0_0_1.31"
13	90803846	90918329	"0_0_0_0_0_1_0_0_1_0_0_0_1.32"
13	94420336	95718059	"0_0_0_0_0_1_0_0_1_0_0_0_1.474"
13	96982552	97123565	"0_0_0_0_0_1_0_0_1_0_0_0_1.154"
14	20062160	20252665	"0_0_0_0_0_1_0_0_1_0_0_0_1.145"
14	74259361	75504016	"0_0_0_0_0_1_0_0_1_0_0_0_1.876"
16	1140496	1614763	"0_0_0_0_0_1_0_0_1_0_0_0_1.404"
1	244163037	244457512	"0_1_0_0_0_0_0_0_0_1_1_1_1.96"
1	246473973	250799822	"0_1_0_0_0_0_0_0_0_1_1_1_1.1496"
2	41153760	43615871	"0_1_0_0_0_0_0_0_0_1_1_1_1.1867"
2	46783483	46977626	"0_1_0_0_0_0_0_0_0_1_1_1_1.53"
2	47034381	47407769	"0_1_0_0_0_0_0_0_0_1_1_1_1.66"
2	47672104	47817707	"0_1_0_0_0_0_0_0_0_1_1_1_1.43"
2	47978638	48130492	"0_1_0_0_0_0_0_0_0_1_1_1_1.48"
2	48244382	48361555	"0_1_0_0_0_0_0_0_0_1_1_1_1.36"
2	48452991	48733863	"0_1_0_0_0_0_0_0_0_1_1_1_1.36"
2	48920744	48995700	"0_1_0_0_0_0_0_0_0_1_1_1_1.55"
2	51207264	51431364	"0_1_0_0_0_0_0_0_0_1_1_1_1.297"
2	56668980	59000469	"0_1_0_0_0_0_0_0_0_1_1_1_1.1070"
3	130468266	134830553	"0_1_0_0_0_0_0_0_0_1_1_1_1.1679"
3	136431486	136580191	"0_1_0_0_0_0_0_0_0_1_1_1_1.44"
5	65250309	65467153	"0_1_0_0_0_0_0_0_0_1_1_1_1.51"
5	66088419	66274936	"0_1_0_0_0_0_0_0_0_1_1_1_1.152"
8	51283589	51821976	"0_1_0_0_0_0_0_0_0_1_1_1_1.229"
9	22874261	22897756	"0_1_0_0_0_0_0_0_0_1_1_1_1.24"
10	81166522	81979617	"0_1_0_0_0_0_0_0_0_1_1_1_1.279"
14	3048865	3529977	"0_1_0_0_0_0_0_0_0_1_1_1_1.225"
14	4567335	4757472	"0_1_0_0_0_0_0_0_0_1_1_1_1.28"
14	5251176	5290480	"0_1_0_0_0_0_0_0_0_1_1_1_1.20"
14	5780103	6497026	"0_1_0_0_0_0_0_0_0_1_1_1_1.156"
14	6523711	6913104	"0_1_0_0_0_0_0_0_0_1_1_1_1.324"
14	7238385	7768060	"0_1_0_0_0_0_0_0_0_1_1_1_1.25"
14	8129960	8168744	"0_1_0_0_0_0_0_0_0_1_1_1_1.39"
14	8308363	8330492	"0_1_0_0_0_0_0_0_0_1_1_1_1.29"
14	8483620	8507269	"0_1_0_0_0_0_0_0_0_1_1_1_1.81"
15	20671752	23675496	"0_1_0_0_0_0_0_0_0_1_1_1_1.555"
19	34755501	35126888	"0_1_0_0_0_0_0_0_0_1_1_1_1.246"
19	35192136	35261936	"0_1_0_0_0_0_0_0_0_1_1_1_1.51"
19	35426950	35717064	"0_1_0_0_0_0_0_0_0_1_1_1_1.134"
21	730814	8592662	"0_1_0_0_0_0_0_0_0_1_1_1_1.190"
21	9977456	11506783	"0_1_0_0_0_0_0_0_0_1_1_1_1.141"
1	159028969	159157695	"1_0_1_1_1_0_0_0_0_0_0_0_1.23"
2	77599607	78543690	"1_0_1_1_1_0_0_0_0_0_0_0_1.577"
2	78795876	79049202	"1_0_1_1_1_0_0_0_0_0_0_0_1.87"
2	79153149	79577349	"1_0_1_1_1_0_0_0_0_0_0_0_1.267"
2	146393221	146595004	"1_0_1_1_1_0_0_0_0_0_0_0_1.297"
2	146832241	147044873	"1_0_1_1_1_0_0_0_0_0_0_0_1.202"
2	224948368	225997371	"1_0_1_1_1_0_0_0_0_0_0_0_1.1024"
2	227049766	228673321	"1_0_1_1_1_0_0_0_0_0_0_0_1.2280"
2	228783690	229119007	"1_0_1_1_1_0_0_0_0_0_0_0_1.575"
2	229225534	229852405	"1_0_1_1_1_0_0_0_0_0_0_0_1.658"
2	231566218	233163150	"1_0_1_1_1_0_0_0_0_0_0_0_1.1814"
6	14504027	19072587	"1_0_1_1_1_0_0_0_0_0_0_0_1.651"
16	9740044	9897597	"1_0_1_1_1_0_0_0_0_0_0_0_1.101"
16	21119209	22772127	"1_0_1_1_1_0_0_0_0_0_0_0_1.389"
16	23042097	23200242	"1_0_1_1_1_0_0_0_0_0_0_0_1.157"
16	23282297	23479294	"1_0_1_1_1_0_0_0_0_0_0_0_1.171"
18	69053017	69153287	"1_0_1_1_1_0_0_0_0_0_0_0_1.162"
2	30360979	30635878	"1_0_1_1_1_0_0_0_0_0_1_0_0.112"
2	30677187	30766747	"1_0_1_1_1_0_0_0_0_0_1_0_0.46"
2	30783141	30861754	"1_0_1_1_1_0_0_0_0_0_1_0_0.55"
4	24089640	24822359	"1_0_1_1_1_0_0_0_0_0_1_0_0.356"
4	25518844	26891257	"1_0_1_1_1_0_0_0_0_0_1_0_0.1270"
10	7465407	7537136	"1_0_1_1_1_0_0_0_0_0_1_0_0.35"
10	7774829	8069917	"1_0_1_1_1_0_0_0_0_0_1_0_0.159"
14	106912884	107293273	"1_0_1_1_1_0_0_0_0_0_1_0_0.431"
18	70038762	70725302	"1_0_1_1_1_0_0_0_0_0_1_0_0.523"
18	71528097	71802782	"1_0_1_1_1_0_0_0_0_0_1_0_0.35"
19	42965995	43315295	"1_0_1_1_1_0_0_0_0_0_1_0_0.97"
19	43477409	44479800	"1_0_1_1_1_0_0_0_0_0_1_0_0.1019"
19	44550878	44841664	"1_0_1_1_1_0_0_0_0_0_1_0_0.255"
19	51859481	52326039	"1_0_1_1_1_0_0_0_0_0_1_0_0.304"
19	52773935	53687784	"1_0_1_1_1_0_0_0_0_0_1_0_0.413"
19	54387339	56087556	"1_0_1_1_1_0_0_0_0_0_1_0_0.883"
19	56200594	57575734	"1_0_1_1_1_0_0_0_0_0_1_0_0.1051"
19	57954811	58455325	"1_0_1_1_1_0_0_0_0_0_1_0_0.280"
19	58504491	58697767	"1_0_1_1_1_0_0_0_0_0_1_0_0.183"
20	20065641	20212972	"1_0_1_1_1_0_0_0_0_0_1_0_0.45"
21	48966274	49398552	"1_0_1_1_1_0_0_0_0_0_1_0_0.51"
21	80148280	80886206	"1_0_1_1_1_0_0_0_0_0_1_0_0.31"
21	82190618	99873453	"1_0_1_1_1_0_0_0_0_0_1_0_0.1471"
21	140225503	140950116	"1_0_1_1_1_0_0_0_0_0_1_0_0.110"
21	159553584	159949745	"1_0_1_1_1_0_0_0_0_0_1_0_0.41"
3	150085085	150099254	"1_1_1_1_1_0_1_0_0_1_0_1_1.25"
3	152523618	153593056	"1_1_1_1_1_0_1_0_0_1_0_1_1.626"
3	154015385	154430003	"1_1_1_1_1_0_1_0_0_1_0_1_1.258"
13	79175115	80719211	"1_1_1_1_1_0_1_0_0_1_0_1_1.852"
18	18625035	19574654	"1_1_1_1_1_0_1_0_0_1_0_1_1.611"
18	27805190	31720079	"1_1_1_1_1_0_1_0_0_1_0_1_1.1577"
18	32426391	32632981	"1_1_1_1_1_0_1_0_0_1_0_1_1.247"
18	36010752	44010346	"1_1_1_1_1_0_1_0_0_1_0_1_1.2047"
18	44202313	44785643	"1_1_1_1_1_0_1_0_0_1_0_1_1.137"
18	47445341	47818223	"1_1_1_1_1_0_1_0_0_1_0_1_1.366"
18	50184207	52567506	"1_1_1_1_1_0_1_0_0_1_0_1_1.2537"
9	68285648	70614078	"0_0_0_0_0_0_0_0_0_1_1_1_0.1220"
9	70788173	75753861	"0_0_0_0_0_0_0_0_0_1_1_1_0.3189"
9	76021208	78218152	"0_0_0_0_0_0_0_0_0_1_1_1_0.2045"
9	78453179	79784982	"0_0_0_0_0_0_0_0_0_1_1_1_0.753"
11	14330916	15220788	"0_0_0_0_0_0_0_0_0_1_1_1_0.464"
13	74308803	76171678	"0_0_0_0_0_0_0_0_0_1_1_1_0.1417"
1	53282159	57362320	"1_0_1_1_1_1_1_1_1_1_1_1_1.1116"
1	58653133	61220168	"1_0_1_1_1_1_1_1_1_1_1_1_1.976"
1	61344767	61465598	"1_0_1_1_1_1_1_1_1_1_1_1_1.36"
1	61670454	63132940	"1_0_1_1_1_1_1_1_1_1_1_1_1.960"
1	64705695	65498384	"1_0_1_1_1_1_1_1_1_1_1_1_1.85"
1	85984893	86825798	"1_0_1_1_1_1_1_1_1_1_1_1_1.505"
2	250616476	250836179	"1_0_1_1_1_1_1_1_1_1_1_1_1.33"
2	250997221	251095653	"1_0_1_1_1_1_1_1_1_1_1_1_1.20"
2	251218214	251312259	"1_0_1_1_1_1_1_1_1_1_1_1_1.69"
2	251556111	251846317	"1_0_1_1_1_1_1_1_1_1_1_1_1.87"
2	251908790	252061553	"1_0_1_1_1_1_1_1_1_1_1_1_1.120"
2	253558631	253757215	"1_0_1_1_1_1_1_1_1_1_1_1_1.21"
2	253817892	254146375	"1_0_1_1_1_1_1_1_1_1_1_1_1.75"
2	254296030	255308084	"1_0_1_1_1_1_1_1_1_1_1_1_1.265"
2	255361716	255950553	"1_0_1_1_1_1_1_1_1_1_1_1_1.328"
2	256032915	256216192	"1_0_1_1_1_1_1_1_1_1_1_1_1.21"
2	258145921	259004859	"1_0_1_1_1_1_1_1_1_1_1_1_1.263"
4	4597523	5265936	"1_0_1_1_1_1_1_1_1_1_1_1_1.582"
4	68137277	68180376	"1_0_1_1_1_1_1_1_1_1_1_1_1.32"
7	47300159	47702490	"1_0_1_1_1_1_1_1_1_1_1_1_1.107"
7	48627546	48778038	"1_0_1_1_1_1_1_1_1_1_1_1_1.25"
8	3937620	4283847	"1_0_1_1_1_1_1_1_1_1_1_1_1.493"
13	71857928	71956442	"1_0_1_1_1_1_1_1_1_1_1_1_1.24"
13	72511513	73126298	"1_0_1_1_1_1_1_1_1_1_1_1_1.290"
15	94661278	94964750	"1_0_1_1_1_1_1_1_1_1_1_1_1.210"
15	106580542	108580236	"1_0_1_1_1_1_1_1_1_1_1_1_1.463"
1	25813595	27430847	"1_1_1_1_1_0_1_1_0_1_1_1_1.419"
1	28370791	32065780	"1_1_1_1_1_0_1_1_0_1_1_1_1.2753"
1	85588909	85976721	"1_1_1_1_1_0_1_1_0_1_1_1_1.695"
1	184475529	184993034	"1_1_1_1_1_0_1_1_0_1_1_1_1.404"
5	23457456	23559663	"1_1_1_1_1_0_1_1_0_1_1_1_1.37"
5	23638846	23713020	"1_1_1_1_1_0_1_1_0_1_1_1_1.24"
7	68305337	68444159	"1_1_1_1_1_0_1_1_0_1_1_1_1.62"
7	71449198	77932233	"1_1_1_1_1_0_1_1_0_1_1_1_1.1052"
11	15257201	15315146	"1_1_1_1_1_0_1_1_0_1_1_1_1.20"
11	15725177	15762342	"1_1_1_1_1_0_1_1_0_1_1_1_1.21"
11	57021354	57208141	"1_1_1_1_1_0_1_1_0_1_1_1_1.75"
11	57751708	57906976	"1_1_1_1_1_0_1_1_0_1_1_1_1.44"
11	67224104	67334442	"1_1_1_1_1_0_1_1_0_1_1_1_1.30"
11	67375989	67447363	"1_1_1_1_1_0_1_1_0_1_1_1_1.26"
11	67719990	69205945	"1_1_1_1_1_0_1_1_0_1_1_1_1.331"
11	69294766	69559401	"1_1_1_1_1_0_1_1_0_1_1_1_1.51"
11	69710364	69841397	"1_1_1_1_1_0_1_1_0_1_1_1_1.99"
12	6260312	6273649	"1_1_1_1_1_0_1_1_0_1_1_1_1.37"
12	6572833	6594429	"1_1_1_1_1_0_1_1_0_1_1_1_1.23"
12	6908113	7730634	"1_1_1_1_1_0_1_1_0_1_1_1_1.145"
13	60732984	60928872	"1_1_1_1_1_0_1_1_0_1_1_1_1.34"
13	60985197	61258121	"1_1_1_1_1_0_1_1_0_1_1_1_1.178"
13	61516257	61815530	"1_1_1_1_1_0_1_1_0_1_1_1_1.58"
13	62046931	62217558	"1_1_1_1_1_0_1_1_0_1_1_1_1.43"
13	62765450	63225346	"1_1_1_1_1_0_1_1_0_1_1_1_1.49"
